timestamp,g_w_hat_MWh,g_w_real_MWh,lambda_S,lambda_I,eta_S,eta_I
2023-05-07 09:00:00,3119.58,3327.75,64.23,56.7,-0.02211294055511153,0.220179
2023-05-07 10:00:00,3697.74,3980.25,32.21,80.29,-0.02211294055511153,0.220179
2023-05-07 11:00:00,4245.21,4173.0,4.84,29.54,-0.02211294055511153,0.220179
2023-05-07 12:00:00,3903.97,4017.5,-0.04,-62.25,-0.02211294055511153,0.220179
2023-05-07 13:00:00,3853.45,3893.75,-0.94,-92.39,-0.02211294055511153,0.220179
2023-05-07 14:00:00,4046.71,4066.75,-0.03,-67.39,-0.02211294055511153,0.220179
2023-05-07 15:00:00,5345.32,4910.5,14.67,89.97,-0.02211294055511153,0.220179
2023-05-07 16:00:00,6835.87,6007.25,53.8,-19.17,-0.02211294055511153,0.220179
2023-05-07 17:00:00,6817.03,6785.25,72.18,95.76,-0.02211294055511153,0.220179
2023-05-07 18:00:00,6949.11,7070.75,90.21,135.16,-0.02211294055511153,0.220179
2023-05-07 19:00:00,6560.6,7077.0,94.4,133.71,-0.02211294055511153,0.220179
2023-05-07 20:00:00,6958.58,7144.0,101.14,77.4,-0.02211294055511153,0.220179
2023-05-07 21:00:00,7723.94,7657.75,99.78,91.79,-0.02211294055511153,0.220179
2023-05-07 22:00:00,8247.18,7936.5,94.35,148.55,-0.02211294055511153,0.220179
2023-05-07 23:00:00,7842.64,7714.0,91.28,150.45,-0.02211294055511153,0.220179
2023-05-08 00:00:00,6680.15,7088.75,81.63,159.99,-0.02580456660535212,0.59207
2023-05-08 01:00:00,6149.98,6237.75,79.74,29.74,-0.02580456660535212,0.59207
2023-05-08 02:00:00,6299.99,5987.25,79.6,130.05,-0.02580456660535212,0.59207
2023-05-08 03:00:00,5520.47,5589.25,78.98,137.01,-0.02580456660535212,0.59207
2023-05-08 04:00:00,5734.36,5500.0,79.9,108.85,-0.02580456660535212,0.59207
2023-05-08 05:00:00,5767.59,5802.5,86.38,15.34,-0.02580456660535212,0.59207
2023-05-08 06:00:00,6317.87,5956.25,98.93,161.85,-0.02580456660535212,0.59207
2023-05-08 07:00:00,6268.72,4785.0,113.49,100.7,-0.02580456660535212,0.59207
2023-05-08 08:00:00,4562.98,4527.75,105.44,46.39,-0.02580456660535212,0.59207
2023-05-08 09:00:00,5813.35,5861.25,95.02,80.95,-0.02580456660535212,0.59207
2023-05-08 10:00:00,5822.32,6194.25,87.25,30.98,-0.02580456660535212,0.59207
2023-05-08 11:00:00,5182.52,5382.75,77.57,79.52,-0.02580456660535212,0.59207
2023-05-08 12:00:00,5295.47,4621.75,76.4,101.76,-0.02580456660535212,0.59207
2023-05-08 13:00:00,3874.75,4550.5,70.61,129.77,-0.02580456660535212,0.59207
2023-05-08 14:00:00,4739.71,4696.5,70.39,65.12,-0.02580456660535212,0.59207
2023-05-08 15:00:00,4797.32,5169.75,74.11,40.06,-0.02580456660535212,0.59207
2023-05-08 16:00:00,5420.04,5455.25,79.82,154.09,-0.02580456660535212,0.59207
2023-05-08 17:00:00,6174.32,6372.25,92.21,108.53,-0.02580456660535212,0.59207
2023-05-08 18:00:00,7422.87,6674.0,104.55,84.89,-0.02580456660535212,0.59207
2023-05-08 19:00:00,6678.65,6538.5,126.27,1056.12,-0.02580456660535212,0.59207
2023-05-08 20:00:00,7446.21,6999.25,122.01,2000.55,-0.02580456660535212,0.59207
2023-05-08 21:00:00,8941.8,8860.25,115.91,236.97,-0.02580456660535212,0.59207
2023-05-08 22:00:00,10270.15,9965.75,106.95,39.26,-0.02580456660535212,0.59207
2023-05-08 23:00:00,11876.99,10176.75,94.42,49.46,-0.02580456660535212,0.59207
2023-05-09 00:00:00,9474.06,9303.25,91.17,118.63,-0.01928032736916104,0.183819
2023-05-09 01:00:00,9136.57,9681.75,83.16,58.14,-0.01928032736916104,0.183819
2023-05-09 02:00:00,10259.47,9527.5,80.38,100.77,-0.01928032736916104,0.183819
2023-05-09 03:00:00,9478.08,9230.25,79.97,143.23,-0.01928032736916104,0.183819
2023-05-09 04:00:00,8997.03,8986.75,81.0,59.66,-0.01928032736916104,0.183819
2023-05-09 05:00:00,9095.55,8814.75,87.84,120.76,-0.01928032736916104,0.183819
2023-05-09 06:00:00,8343.89,8316.0,106.02,120.63,-0.01928032736916104,0.183819
2023-05-09 07:00:00,6878.13,6874.25,114.97,151.19,-0.01928032736916104,0.183819
2023-05-09 08:00:00,6316.43,6442.0,112.0,123.7,-0.01928032736916104,0.183819
2023-05-09 09:00:00,5453.84,6002.75,99.73,85.18,-0.01928032736916104,0.183819
2023-05-09 10:00:00,5838.63,5491.5,84.41,-7.94,-0.01928032736916104,0.183819
2023-05-09 11:00:00,6005.93,5681.5,67.41,-387.27,-0.01928032736916104,0.183819
2023-05-09 12:00:00,5928.47,5674.5,62.48,-114.37,-0.01928032736916104,0.183819
2023-05-09 13:00:00,5921.41,5828.75,58.82,-72.11,-0.01928032736916104,0.183819
2023-05-09 14:00:00,6683.13,6702.25,64.88,147.97,-0.01928032736916104,0.183819
2023-05-09 15:00:00,6788.67,7048.5,76.77,119.16,-0.01928032736916104,0.183819
2023-05-09 16:00:00,7698.99,7308.5,80.23,-10.14,-0.01928032736916104,0.183819
2023-05-09 17:00:00,6730.06,8530.5,95.07,28.57,-0.01928032736916104,0.183819
2023-05-09 18:00:00,9401.66,9103.25,110.54,97.76,-0.01928032736916104,0.183819
2023-05-09 19:00:00,9187.68,8945.25,115.85,53.83,-0.01928032736916104,0.183819
2023-05-09 20:00:00,10061.91,9734.5,115.01,54.99,-0.01928032736916104,0.183819
2023-05-09 21:00:00,12445.67,11530.0,105.44,93.88,-0.01928032736916104,0.183819
2023-05-09 22:00:00,10169.57,12243.5,99.45,162.88,-0.01928032736916104,0.183819
2023-05-09 23:00:00,13252.28,12371.0,85.44,42.9,-0.01928032736916104,0.183819
2023-05-10 00:00:00,12366.35,11973.75,90.06,90.26,-0.025805034206308506,0.137781
2023-05-10 01:00:00,11111.15,11284.75,85.56,55.57,-0.025805034206308506,0.137781
2023-05-10 02:00:00,10514.26,10732.75,83.97,40.79,-0.025805034206308506,0.137781
2023-05-10 03:00:00,10898.65,10350.5,81.89,54.52,-0.025805034206308506,0.137781
2023-05-10 04:00:00,9933.94,10103.5,83.98,55.55,-0.025805034206308506,0.137781
2023-05-10 05:00:00,10256.67,10009.25,85.68,39.06,-0.025805034206308506,0.137781
2023-05-10 06:00:00,9545.06,9458.25,102.21,98.27,-0.025805034206308506,0.137781
2023-05-10 07:00:00,8125.11,7351.0,114.59,114.97,-0.025805034206308506,0.137781
2023-05-10 08:00:00,5578.17,6209.5,126.37,84.62,-0.025805034206308506,0.137781
2023-05-10 09:00:00,6049.92,5636.25,104.72,141.38,-0.025805034206308506,0.137781
2023-05-10 10:00:00,5072.53,4831.75,100.61,65.68,-0.025805034206308506,0.137781
2023-05-10 11:00:00,4190.0,4592.25,95.91,49.52,-0.025805034206308506,0.137781
2023-05-10 12:00:00,3776.8,4188.25,92.0,144.87,-0.025805034206308506,0.137781
2023-05-10 13:00:00,4069.31,4096.0,88.28,67.63,-0.025805034206308506,0.137781
2023-05-10 14:00:00,4266.62,4091.75,87.15,16.62,-0.025805034206308506,0.137781
2023-05-10 15:00:00,4155.22,3685.75,91.5,57.38,-0.025805034206308506,0.137781
2023-05-10 16:00:00,3516.18,3421.25,102.54,102.79,-0.025805034206308506,0.137781
2023-05-10 17:00:00,2791.44,2933.75,111.62,129.43,-0.025805034206308506,0.137781
2023-05-10 18:00:00,1670.73,2464.5,114.39,135.96,-0.025805034206308506,0.137781
2023-05-10 19:00:00,2029.39,2292.5,133.38,139.6,-0.025805034206308506,0.137781
2023-05-10 20:00:00,2094.17,2345.75,140.13,120.49,-0.025805034206308506,0.137781
2023-05-10 21:00:00,2456.54,2550.75,127.7,175.38,-0.025805034206308506,0.137781
2023-05-10 22:00:00,2621.91,2489.0,111.73,64.56,-0.025805034206308506,0.137781
2023-05-10 23:00:00,1658.09,2303.25,104.36,117.57,-0.025805034206308506,0.137781
2023-05-11 00:00:00,1899.79,2249.25,95.01,137.24,-0.023860059116014704,0.090658
2023-05-11 01:00:00,2478.46,2202.25,92.11,134.8,-0.023860059116014704,0.090658
2023-05-11 02:00:00,1925.22,2176.25,91.21,65.02,-0.023860059116014704,0.090658
2023-05-11 03:00:00,2724.0,2245.5,92.43,97.09,-0.023860059116014704,0.090658
2023-05-11 04:00:00,2342.32,2399.0,93.02,115.22,-0.023860059116014704,0.090658
2023-05-11 05:00:00,2411.22,2543.75,99.03,90.66,-0.023860059116014704,0.090658
2023-05-11 06:00:00,2244.16,2605.5,115.07,104.59,-0.023860059116014704,0.090658
2023-05-11 07:00:00,2390.9,2052.75,140.93,91.3,-0.023860059116014704,0.090658
2023-05-11 08:00:00,786.66,1392.75,159.41,62.46,-0.023860059116014704,0.090658
2023-05-11 09:00:00,1832.91,1368.25,128.71,108.44,-0.023860059116014704,0.090658
2023-05-11 10:00:00,1257.27,1614.25,120.39,99.69,-0.023860059116014704,0.090658
2023-05-11 11:00:00,2239.66,2485.25,110.02,68.91,-0.023860059116014704,0.090658
2023-05-11 12:00:00,3785.7,3235.75,99.32,141.64,-0.023860059116014704,0.090658
2023-05-11 13:00:00,3566.23,3659.5,95.02,64.3,-0.023860059116014704,0.090658
2023-05-11 14:00:00,3844.43,3815.5,94.41,86.0,-0.023860059116014704,0.090658
2023-05-11 15:00:00,4225.14,4118.75,104.05,104.16,-0.023860059116014704,0.090658
2023-05-11 16:00:00,4353.0,4475.0,107.88,118.08,-0.023860059116014704,0.090658
2023-05-11 17:00:00,4819.52,4842.5,109.52,106.61,-0.023860059116014704,0.090658
2023-05-11 18:00:00,4123.68,4769.5,117.46,104.0,-0.023860059116014704,0.090658
2023-05-11 19:00:00,4852.51,4484.5,139.67,66.1,-0.023860059116014704,0.090658
2023-05-11 20:00:00,4938.33,4488.75,126.18,84.28,-0.023860059116014704,0.090658
2023-05-11 21:00:00,4794.87,4703.5,112.49,103.85,-0.023860059116014704,0.090658
2023-05-11 22:00:00,5713.23,4847.0,108.3,84.16,-0.023860059116014704,0.090658
2023-05-11 23:00:00,5638.09,5113.5,96.59,81.13,-0.023860059116014704,0.090658
2023-05-12 00:00:00,5177.35,5251.0,93.62,83.94,-0.029482854767673542,0.303065
2023-05-12 01:00:00,4787.29,5093.25,86.03,104.35,-0.029482854767673542,0.303065
2023-05-12 02:00:00,4466.25,4578.75,85.36,145.38,-0.029482854767673542,0.303065
2023-05-12 03:00:00,4063.08,3926.25,85.51,82.23,-0.029482854767673542,0.303065
2023-05-12 04:00:00,3800.05,3394.75,86.31,151.88,-0.029482854767673542,0.303065
2023-05-12 05:00:00,3733.67,3291.5,94.05,156.06,-0.029482854767673542,0.303065
2023-05-12 06:00:00,2921.57,3206.5,111.16,169.92,-0.029482854767673542,0.303065
2023-05-12 07:00:00,2370.44,2324.0,123.52,877.77,-0.029482854767673542,0.303065
2023-05-12 08:00:00,1441.32,1356.0,131.1,449.35,-0.029482854767673542,0.303065
2023-05-12 09:00:00,728.45,1462.75,107.65,53.21,-0.029482854767673542,0.303065
2023-05-12 10:00:00,4163.86,2860.75,96.53,155.07,-0.029482854767673542,0.303065
2023-05-12 11:00:00,5160.21,4294.75,92.62,192.91,-0.029482854767673542,0.303065
2023-05-12 12:00:00,4257.33,4201.25,79.26,101.88,-0.029482854767673542,0.303065
2023-05-12 13:00:00,3859.91,3897.75,72.85,156.24,-0.029482854767673542,0.303065
2023-05-12 14:00:00,2979.49,4043.75,69.31,269.53,-0.029482854767673542,0.303065
2023-05-12 15:00:00,3573.73,4497.25,72.11,132.09,-0.029482854767673542,0.303065
2023-05-12 16:00:00,4968.63,4818.5,76.9,13.03,-0.029482854767673542,0.303065
2023-05-12 17:00:00,3587.6,5345.25,89.32,-39.57,-0.029482854767673542,0.303065
2023-05-12 18:00:00,4580.41,5371.5,102.59,6.22,-0.029482854767673542,0.303065
2023-05-12 19:00:00,5899.66,5226.0,116.12,129.18,-0.029482854767673542,0.303065
2023-05-12 20:00:00,6682.4,5251.75,118.75,29.76,-0.029482854767673542,0.303065
2023-05-12 21:00:00,6149.3,5899.0,112.11,-17.46,-0.029482854767673542,0.303065
2023-05-12 22:00:00,6007.71,6167.75,96.13,-19.8,-0.029482854767673542,0.303065
2023-05-12 23:00:00,5346.38,5652.75,92.94,126.36,-0.029482854767673542,0.303065
2023-05-13 00:00:00,5113.11,5388.0,99.68,-18.45,-0.027667270920703976,0.174599
2023-05-13 01:00:00,5480.21,4996.75,94.99,104.71,-0.027667270920703976,0.174599
2023-05-13 02:00:00,4597.49,4398.0,91.07,146.04,-0.027667270920703976,0.174599
2023-05-13 03:00:00,3274.06,3794.75,93.63,63.58,-0.027667270920703976,0.174599
2023-05-13 04:00:00,3502.9,3304.75,94.53,142.29,-0.027667270920703976,0.174599
2023-05-13 05:00:00,3147.8,3181.25,95.18,56.03,-0.027667270920703976,0.174599
2023-05-13 06:00:00,2505.36,3090.5,92.12,10.35,-0.027667270920703976,0.174599
2023-05-13 07:00:00,1947.68,2453.25,90.0,113.08,-0.027667270920703976,0.174599
2023-05-13 08:00:00,1439.64,1411.25,89.76,117.08,-0.027667270920703976,0.174599
2023-05-13 09:00:00,2149.27,1666.25,84.64,-0.62,-0.027667270920703976,0.174599
2023-05-13 10:00:00,2919.22,3287.0,69.45,-13.06,-0.027667270920703976,0.174599
2023-05-13 11:00:00,4299.43,4276.25,28.62,0.48,-0.027667270920703976,0.174599
2023-05-13 12:00:00,4039.67,4373.75,14.76,126.18,-0.027667270920703976,0.174599
2023-05-13 13:00:00,4482.58,4070.75,5.27,136.07,-0.027667270920703976,0.174599
2023-05-13 14:00:00,4409.26,3917.25,4.81,17.38,-0.027667270920703976,0.174599
2023-05-13 15:00:00,3755.83,4192.5,5.86,-72.83,-0.027667270920703976,0.174599
2023-05-13 16:00:00,4260.53,4400.25,26.34,2.06,-0.027667270920703976,0.174599
2023-05-13 17:00:00,4869.89,4456.75,73.41,45.36,-0.027667270920703976,0.174599
2023-05-13 18:00:00,3720.62,4148.0,100.69,30.16,-0.027667270920703976,0.174599
2023-05-13 19:00:00,3417.86,3546.25,105.58,103.08,-0.027667270920703976,0.174599
2023-05-13 20:00:00,4176.24,3258.75,113.37,76.18,-0.027667270920703976,0.174599
2023-05-13 21:00:00,2874.74,2978.0,108.72,135.29,-0.027667270920703976,0.174599
2023-05-13 22:00:00,2470.76,2606.0,104.48,218.17,-0.027667270920703976,0.174599
2023-05-13 23:00:00,1509.28,1897.5,99.73,231.05,-0.027667270920703976,0.174599
2023-05-14 00:00:00,1957.83,1539.0,97.26,134.36,-0.031487119116501386,0.165737
2023-05-14 01:00:00,1291.84,1420.0,93.28,159.49,-0.031487119116501386,0.165737
2023-05-14 02:00:00,1025.31,1478.0,89.6,133.87,-0.031487119116501386,0.165737
2023-05-14 03:00:00,1368.18,1446.25,81.66,95.21,-0.031487119116501386,0.165737
2023-05-14 04:00:00,1969.42,1528.5,82.94,39.16,-0.031487119116501386,0.165737
2023-05-14 05:00:00,2182.66,1621.0,90.34,73.29,-0.031487119116501386,0.165737
2023-05-14 06:00:00,1960.07,1678.25,77.27,66.8,-0.031487119116501386,0.165737
2023-05-14 07:00:00,1400.19,1460.75,70.19,125.11,-0.031487119116501386,0.165737
2023-05-14 08:00:00,1407.71,723.75,71.92,125.51,-0.031487119116501386,0.165737
2023-05-14 09:00:00,970.86,623.75,52.16,43.32,-0.031487119116501386,0.165737
2023-05-14 10:00:00,1049.14,883.0,23.84,-37.57,-0.031487119116501386,0.165737
2023-05-14 11:00:00,1719.6,1559.25,13.2,6.75,-0.031487119116501386,0.165737
2023-05-14 12:00:00,2106.23,2062.0,9.24,141.53,-0.031487119116501386,0.165737
2023-05-14 13:00:00,1933.27,1933.0,1.76,144.42,-0.031487119116501386,0.165737
2023-05-14 14:00:00,1576.98,2153.5,0.15,-175.35,-0.031487119116501386,0.165737
2023-05-14 15:00:00,2055.5,1856.5,1.69,-127.51,-0.031487119116501386,0.165737
2023-05-14 16:00:00,2402.98,1929.5,30.68,-44.77,-0.031487119116501386,0.165737
2023-05-14 17:00:00,2160.4,2061.0,85.99,-30.73,-0.031487119116501386,0.165737
2023-05-14 18:00:00,2245.4,1982.0,100.36,105.6,-0.031487119116501386,0.165737
2023-05-14 19:00:00,1318.14,1557.25,110.21,14.53,-0.031487119116501386,0.165737
2023-05-14 20:00:00,1332.75,1349.0,120.79,81.81,-0.031487119116501386,0.165737
2023-05-14 21:00:00,433.44,1246.0,121.61,180.15,-0.031487119116501386,0.165737
2023-05-14 22:00:00,1512.32,1101.75,113.2,173.94,-0.031487119116501386,0.165737
2023-05-14 23:00:00,1439.77,1010.25,102.54,161.86,-0.031487119116501386,0.165737
2023-05-15 00:00:00,502.5,892.75,113.1,70.66,-0.023052080327025735,0.130046
2023-05-15 01:00:00,524.02,745.0,102.24,45.87,-0.023052080327025735,0.130046
2023-05-15 02:00:00,832.45,695.5,98.38,49.86,-0.023052080327025735,0.130046
2023-05-15 03:00:00,1335.99,758.25,103.44,76.67,-0.023052080327025735,0.130046
2023-05-15 04:00:00,611.43,884.75,102.64,94.64,-0.023052080327025735,0.130046
2023-05-15 05:00:00,803.99,920.5,119.86,136.21,-0.023052080327025735,0.130046
2023-05-15 06:00:00,3077.33,934.0,143.5,141.75,-0.023052080327025735,0.130046
2023-05-15 07:00:00,683.14,795.5,160.37,162.96,-0.023052080327025735,0.130046
2023-05-15 08:00:00,305.56,550.75,141.68,279.52,-0.023052080327025735,0.130046
2023-05-15 09:00:00,166.82,552.75,118.59,56.58,-0.023052080327025735,0.130046
2023-05-15 10:00:00,1078.86,596.5,100.31,29.17,-0.023052080327025735,0.130046
2023-05-15 11:00:00,409.95,800.25,94.65,40.38,-0.023052080327025735,0.130046
2023-05-15 12:00:00,1736.05,1105.75,90.02,50.25,-0.023052080327025735,0.130046
2023-05-15 13:00:00,2396.59,1771.0,86.24,31.53,-0.023052080327025735,0.130046
2023-05-15 14:00:00,2791.56,2398.5,84.96,-37.97,-0.023052080327025735,0.130046
2023-05-15 15:00:00,3311.05,2939.25,86.02,82.32,-0.023052080327025735,0.130046
2023-05-15 16:00:00,3478.51,3489.5,86.83,50.94,-0.023052080327025735,0.130046
2023-05-15 17:00:00,4657.66,3588.0,95.06,54.2,-0.023052080327025735,0.130046
2023-05-15 18:00:00,3392.09,3209.75,111.96,1.03,-0.023052080327025735,0.130046
2023-05-15 19:00:00,3813.82,3024.75,118.75,14.09,-0.023052080327025735,0.130046
2023-05-15 20:00:00,3419.5,3430.5,125.22,13.63,-0.023052080327025735,0.130046
2023-05-15 21:00:00,3591.03,3812.75,117.88,132.98,-0.023052080327025735,0.130046
2023-05-15 22:00:00,3947.91,4638.25,105.07,20.05,-0.023052080327025735,0.130046
2023-05-15 23:00:00,5453.33,5537.75,89.11,-16.78,-0.023052080327025735,0.130046
2023-05-16 00:00:00,6283.99,6100.25,75.02,-8.45,-0.03389151811557433,0.110789
2023-05-16 01:00:00,6458.57,5991.0,69.45,0.17,-0.03389151811557433,0.110789
2023-05-16 02:00:00,5594.69,5906.25,66.52,30.24,-0.03389151811557433,0.110789
2023-05-16 03:00:00,5685.99,5917.25,60.39,49.13,-0.03389151811557433,0.110789
2023-05-16 04:00:00,6783.88,6293.25,62.61,76.33,-0.03389151811557433,0.110789
2023-05-16 05:00:00,6039.92,6453.0,70.68,56.75,-0.03389151811557433,0.110789
2023-05-16 06:00:00,6793.32,6288.0,94.79,135.92,-0.03389151811557433,0.110789
2023-05-16 07:00:00,5269.03,6307.0,109.26,41.19,-0.03389151811557433,0.110789
2023-05-16 08:00:00,6369.06,5883.0,113.58,22.11,-0.03389151811557433,0.110789
2023-05-16 09:00:00,5931.74,5657.25,97.7,140.96,-0.03389151811557433,0.110789
2023-05-16 10:00:00,5868.88,5744.0,78.64,148.95,-0.03389151811557433,0.110789
2023-05-16 11:00:00,5616.89,5872.0,72.21,31.97,-0.03389151811557433,0.110789
2023-05-16 12:00:00,5440.31,5481.5,63.51,23.71,-0.03389151811557433,0.110789
2023-05-16 13:00:00,4831.85,5059.75,49.49,30.87,-0.03389151811557433,0.110789
2023-05-16 14:00:00,5293.52,5138.25,20.19,31.99,-0.03389151811557433,0.110789
2023-05-16 15:00:00,5192.57,5392.0,11.96,111.88,-0.03389151811557433,0.110789
2023-05-16 16:00:00,5703.92,5719.5,41.07,139.51,-0.03389151811557433,0.110789
2023-05-16 17:00:00,5846.67,5951.25,70.31,59.82,-0.03389151811557433,0.110789
2023-05-16 18:00:00,7204.47,7283.75,83.08,-7.68,-0.03389151811557433,0.110789
2023-05-16 19:00:00,8036.72,7897.0,99.76,33.86,-0.03389151811557433,0.110789
2023-05-16 20:00:00,6905.32,7116.75,104.6,140.43,-0.03389151811557433,0.110789
2023-05-16 21:00:00,7187.88,7280.25,101.21,22.29,-0.03389151811557433,0.110789
2023-05-16 22:00:00,8175.09,7936.75,99.75,0.67,-0.03389151811557433,0.110789
2023-05-16 23:00:00,7511.23,7774.0,92.38,2.04,-0.03389151811557433,0.110789
2023-05-17 00:00:00,7141.73,7735.0,73.78,2.63,-0.024088248287911694,0.200516
2023-05-17 01:00:00,8527.45,7793.5,66.88,1.92,-0.024088248287911694,0.200516
2023-05-17 02:00:00,7655.11,7533.75,67.13,4.82,-0.024088248287911694,0.200516
2023-05-17 03:00:00,7177.69,7430.25,66.51,-2.18,-0.024088248287911694,0.200516
2023-05-17 04:00:00,7597.76,7500.5,68.9,65.0,-0.024088248287911694,0.200516
2023-05-17 05:00:00,7605.1,7285.5,75.85,5.87,-0.024088248287911694,0.200516
2023-05-17 06:00:00,6446.33,6886.0,99.92,69.71,-0.024088248287911694,0.200516
2023-05-17 07:00:00,6972.27,6426.25,107.54,131.43,-0.024088248287911694,0.200516
2023-05-17 08:00:00,7083.64,7258.25,104.5,2.34,-0.024088248287911694,0.200516
2023-05-17 09:00:00,7432.79,7074.5,89.98,205.34,-0.024088248287911694,0.200516
2023-05-17 10:00:00,7239.81,6821.25,72.29,67.34,-0.024088248287911694,0.200516
2023-05-17 11:00:00,6793.01,6924.0,55.5,110.14,-0.024088248287911694,0.200516
2023-05-17 12:00:00,7117.13,6705.0,26.19,-69.95,-0.024088248287911694,0.200516
2023-05-17 13:00:00,5492.34,6272.0,14.84,-46.34,-0.024088248287911694,0.200516
2023-05-17 14:00:00,5098.95,5691.5,8.14,-134.23,-0.024088248287911694,0.200516
2023-05-17 15:00:00,5584.27,5119.0,9.57,-200.91,-0.024088248287911694,0.200516
2023-05-17 16:00:00,4728.7,4837.5,44.84,-102.97,-0.024088248287911694,0.200516
2023-05-17 17:00:00,4348.84,4571.25,75.15,-68.1,-0.024088248287911694,0.200516
2023-05-17 18:00:00,3253.8,3918.25,97.06,46.52,-0.024088248287911694,0.200516
2023-05-17 19:00:00,3602.57,3389.75,113.63,47.0,-0.024088248287911694,0.200516
2023-05-17 20:00:00,2696.8,3067.25,126.84,59.42,-0.024088248287911694,0.200516
2023-05-17 21:00:00,2923.56,3320.5,123.67,37.79,-0.024088248287911694,0.200516
2023-05-17 22:00:00,5554.6,3534.75,105.46,31.9,-0.024088248287911694,0.200516
2023-05-17 23:00:00,4006.75,3472.5,97.81,59.61,-0.024088248287911694,0.200516
2023-05-18 00:00:00,1970.48,3315.0,95.57,134.82,-0.0289532552875258,0.262124
2023-05-18 01:00:00,3739.93,3291.75,91.54,113.52,-0.0289532552875258,0.262124
2023-05-18 02:00:00,3870.26,3035.5,84.79,89.43,-0.0289532552875258,0.262124
2023-05-18 03:00:00,3276.66,2620.0,85.52,89.86,-0.0289532552875258,0.262124
2023-05-18 04:00:00,1664.56,2168.5,92.1,129.04,-0.0289532552875258,0.262124
2023-05-18 05:00:00,1850.52,1800.0,95.46,51.0,-0.0289532552875258,0.262124
2023-05-18 06:00:00,1323.35,1365.0,95.41,126.74,-0.0289532552875258,0.262124
2023-05-18 07:00:00,1343.07,653.5,90.1,100.21,-0.0289532552875258,0.262124
2023-05-18 08:00:00,1627.83,248.25,85.79,86.72,-0.0289532552875258,0.262124
2023-05-18 09:00:00,0.0,248.25,76.33,-19.81,-0.0289532552875258,0.262124
2023-05-18 10:00:00,478.07,318.75,68.47,-39.01,-0.0289532552875258,0.262124
2023-05-18 11:00:00,0.0,372.75,61.79,-174.49,-0.0289532552875258,0.262124
2023-05-18 12:00:00,701.02,428.75,59.73,-149.44,-0.0289532552875258,0.262124
2023-05-18 13:00:00,408.63,499.75,41.35,-238.56,-0.0289532552875258,0.262124
2023-05-18 14:00:00,879.59,483.25,27.94,-161.9,-0.0289532552875258,0.262124
2023-05-18 15:00:00,609.05,580.25,40.93,-146.99,-0.0289532552875258,0.262124
2023-05-18 16:00:00,738.71,706.5,67.99,-143.72,-0.0289532552875258,0.262124
